Vgamma_G_capacity,Vgamma_R_capacity,Vgamma_G_realized,Vgamma_R_realized,rho_capacity,rho_realized,margin,verdict_capacity,verdict_realized,u_G,u_R,organism
0.78,0.128,0.6716753507014028,0.128,0.1641025641025641,0.19056825572999647,-0.5436753507014028,glycolysis,glycolysis,0.8611222444889779,1.0,mammalian
0.78,0.128,0.6701278557114229,0.128,0.1641025641025641,0.19100832611130947,-0.5421278557114229,glycolysis,glycolysis,0.8591382765531062,1.0,mammalian
0.78,0.128,0.6685803607214429,0.128,0.1641025641025641,0.19145043366496653,-0.5405803607214429,glycolysis,glycolysis,0.8571543086172344,1.0,mammalian
0.78,0.128,0.6670328657314629,0.128,0.1641025641025641,0.1918945925694924,-0.5390328657314629,glycolysis,glycolysis,0.8551703406813627,1.0,mammalian
0.78,0.128,0.665485370741483,0.128,0.1641025641025641,0.19234081713529264,-0.537485370741483,glycolysis,glycolysis,0.8531863727454909,1.0,mammalian
0.78,0.128,0.663937875751503,0.128,0.1641025641025641,0.19278912180619068,-0.535937875751503,glycolysis,glycolysis,0.8512024048096192,1.0,mammalian
0.78,0.128,0.662390380761523,0.128,0.1641025641025641,0.19323952116098617,-0.534390380761523,glycolysis,glycolysis,0.8492184368737474,1.0,mammalian
0.78,0.128,0.660842885771543,0.128,0.1641025641025641,0.19369202991503534,-0.532842885771543,glycolysis,glycolysis,0.8472344689378757,1.0,mammalian
0.78,0.128,0.6592953907815631,0.128,0.1641025641025641,0.1941466629218538,-0.5312953907815631,glycolysis,glycolysis,0.8452505010020039,1.0,mammalian
0.78,0.128,0.6577478957915831,0.128,0.1641025641025641,0.19460343517474155,-0.5297478957915831,glycolysis,glycolysis,0.8432665330661322,1.0,mammalian
0.78,0.128,0.6562004008016031,0.128,0.1641025641025641,0.1950623618084314,-0.5282004008016031,glycolysis,glycolysis,0.8412825651302605,1.0,mammalian
0.78,0.128,0.6546529058116233,0.128,0.1641025641025641,0.19552345810076047,-0.5266529058116233,glycolysis,glycolysis,0.8392985971943888,1.0,mammalian
0.78,0.128,0.6531054108216433,0.128,0.1641025641025641,0.19598673947436573,-0.5251054108216433,glycolysis,glycolysis,0.8373146292585171,1.0,mammalian
0.78,0.128,0.6515579158316633,0.128,0.1641025641025641,0.19645222149840338,-0.5235579158316633,glycolysis,glycolysis,0.8353306613226453,1.0,mammalian
0.78,0.128,0.6500104208416834,0.128,0.1641025641025641,0.19691991989029312,-0.5220104208416834,glycolysis,glycolysis,0.8333466933867736,1.0,mammalian
0.78,0.128,0.6484629258517035,0.128,0.1641025641025641,0.19738985051748698,-0.5204629258517035,glycolysis,glycolysis,0.8313627254509018,1.0,mammalian
0.78,0.128,0.6469154308617235,0.128,0.1641025641025641,0.1978620293992642,-0.5189154308617235,glycolysis,glycolysis,0.8293787575150301,1.0,mammalian
0.78,0.128,0.6453679358717436,0.128,0.1641025641025641,0.19833647270855106,-0.5173679358717436,glycolysis,glycolysis,0.8273947895791584,1.0,mammalian
0.78,0.128,0.6438204408817636,0.128,0.1641025641025641,0.1988131967737678,-0.5158204408817636,glycolysis,glycolysis,0.8254108216432866,1.0,mammalian
0.78,0.128,0.6422729458917836,0.128,0.1641025641025641,0.1992922180807016,-0.5142729458917836,glycolysis,glycolysis,0.8234268537074149,1.0,mammalian
0.78,0.128,0.6407254509018037,0.128,0.1641025641025641,0.19977355327440713,-0.5127254509018037,glycolysis,glycolysis,0.8214428857715431,1.0,mammalian
0.78,0.128,0.6391779559118237,0.128,0.1641025641025641,0.20025721916113443,-0.5111779559118237,glycolysis,glycolysis,0.8194589178356714,1.0,mammalian
0.78,0.128,0.6376304609218437,0.128,0.1641025641025641,0.20074323271028507,-0.5096304609218437,glycolysis,glycolysis,0.8174749498997996,1.0,mammalian
0.78,0.128,0.6360829659318638,0.128,0.1641025641025641,0.20123161105639664,-0.5080829659318638,glycolysis,glycolysis,0.8154909819639279,1.0,mammalian
0.78,0.128,0.6345354709418838,0.128,0.1641025641025641,0.20172237150115654,-0.5065354709418838,glycolysis,glycolysis,0.8135070140280561,1.0,mammalian
0.78,0.128,0.6329879759519038,0.128,0.1641025641025641,0.20221553151544508,-0.5049879759519038,glycolysis,glycolysis,0.8115230460921844,1.0,mammalian
0.78,0.128,0.6314404809619238,0.128,0.1641025641025641,0.20271110874140877,-0.5034404809619238,glycolysis,glycolysis,0.8095390781563127,1.0,mammalian
0.78,0.128,0.6298929859719439,0.128,0.1641025641025641,0.2032091209945641,-0.5018929859719439,glycolysis,glycolysis,0.8075551102204409,1.0,mammalian
0.78,0.128,0.628345490981964,0.128,0.1641025641025641,0.20370958626593233,-0.500345490981964,glycolysis,glycolysis,0.8055711422845692,1.0,mammalian
0.78,0.128,0.626797995991984,0.128,0.1641025641025641,0.20421252272420629,-0.49879799599198404,glycolysis,glycolysis,0.8035871743486974,1.0,mammalian
0.78,0.128,0.6252505010020041,0.128,0.1641025641025641,0.2047179487179487,-0.4972505010020041,glycolysis,glycolysis,0.8016032064128257,1.0,mammalian
0.78,0.128,0.6237030060120241,0.128,0.1641025641025641,0.2052258827778238,-0.4957030060120241,glycolysis,glycolysis,0.7996192384769539,1.0,mammalian
0.78,0.128,0.6221555110220441,0.128,0.1641025641025641,0.20573634361886206,-0.49415551102204414,glycolysis,glycolysis,0.7976352705410822,1.0,mammalian
0.78,0.128,0.6206080160320642,0.128,0.1641025641025641,0.2062493501427587,-0.49260801603206417,glycolysis,glycolysis,0.7956513026052104,1.0,mammalian
0.78,0.128,0.6190605210420842,0.128,0.1641025641025641,0.20676492144020675,-0.4910605210420842,glycolysis,glycolysis,0.7936673346693387,1.0,mammalian
0.78,0.128,0.6175130260521042,0.128,0.1641025641025641,0.20728307679326538,-0.4895130260521042,glycolysis,glycolysis,0.791683366733467,1.0,mammalian
0.78,0.128,0.6159655310621243,0.128,0.1641025641025641,0.2078038356777635,-0.48796553106212426,glycolysis,glycolysis,0.7896993987975952,1.0,mammalian
0.78,0.128,0.6144180360721443,0.128,0.1641025641025641,0.20832721776574017,-0.4864180360721443,glycolysis,glycolysis,0.7877154308617235,1.0,mammalian
0.78,0.128,0.6128705410821643,0.128,0.1641025641025641,0.20885324292792157,-0.4848705410821643,glycolysis,glycolysis,0.7857314629258517,1.0,mammalian
0.78,0.128,0.6113230460921844,0.128,0.1641025641025641,0.20938193123623589,-0.48332304609218435,glycolysis,glycolysis,0.78374749498998,1.0,mammalian
0.78,0.128,0.6097755511022045,0.128,0.1641025641025641,0.20991330296636626,-0.4817755511022045,glycolysis,glycolysis,0.7817635270541082,1.0,mammalian
0.78,0.128,0.6082280561122245,0.128,0.1641025641025641,0.21044737860034304,-0.4802280561122245,glycolysis,glycolysis,0.7797795591182365,1.0,mammalian
0.78,0.128,0.6066805611222446,0.128,0.1641025641025641,0.2109841788291752,-0.47868056112224455,glycolysis,glycolysis,0.7777955911823647,1.0,mammalian
0.78,0.128,0.6051330661322646,0.128,0.1641025641025641,0.21152372455552265,-0.4771330661322646,glycolysis,glycolysis,0.775811623246493,1.0,mammalian
0.78,0.128,0.6035855711422846,0.128,0.1641025641025641,0.2120660368964093,-0.4755855711422846,glycolysis,glycolysis,0.7738276553106213,1.0,mammalian
0.78,0.128,0.6020380761523046,0.128,0.1641025641025641,0.21261113718597816,-0.47403807615230464,glycolysis,glycolysis,0.7718436873747495,1.0,mammalian
0.78,0.128,0.6004905811623247,0.128,0.1641025641025641,0.21315904697828897,-0.4724905811623247,glycolysis,glycolysis,0.7698597194388778,1.0,mammalian
0.78,0.128,0.5989430861723447,0.128,0.1641025641025641,0.21370978805015917,-0.4709430861723447,glycolysis,glycolysis,0.767875751503006,1.0,mammalian
0.78,0.128,0.5973955911823647,0.128,0.1641025641025641,0.2142633824040491,-0.46939559118236474,glycolysis,glycolysis,0.7658917835671343,1.0,mammalian
0.78,0.128,0.5958480961923848,0.128,0.1641025641025641,0.21481985227099212,-0.46784809619238477,glycolysis,glycolysis,0.7639078156312625,1.0,mammalian
0.78,0.128,0.5943006012024048,0.128,0.1641025641025641,0.21537922011357047,-0.4663006012024048,glycolysis,glycolysis,0.7619238476953908,1.0,mammalian
0.78,0.128,0.5927531062124248,0.128,0.1641025641025641,0.21594150862893777,-0.4647531062124248,glycolysis,glycolysis,0.759939879759519,1.0,mammalian
0.78,0.128,0.5912056112224449,0.128,0.1641025641025641,0.21650674075188908,-0.46320561122244486,glycolysis,glycolysis,0.7579559118236473,1.0,mammalian
0.78,0.128,0.589658116232465,0.128,0.1641025641025641,0.21707493965797917,-0.461658116232465,glycolysis,glycolysis,0.7559719438877756,1.0,mammalian
0.78,0.128,0.588110621242485,0.128,0.1641025641025641,0.2176461287666901,-0.46011062124248503,glycolysis,glycolysis,0.7539879759519038,1.0,mammalian
0.78,0.128,0.5865631262525051,0.128,0.1641025641025641,0.21822033174464886,-0.45856312625250506,glycolysis,glycolysis,0.7520040080160321,1.0,mammalian
0.78,0.128,0.5850156312625251,0.128,0.1641025641025641,0.21879757250889617,-0.4570156312625251,glycolysis,glycolysis,0.7500200400801603,1.0,mammalian
0.78,0.128,0.5834681362725451,0.128,0.1641025641025641,0.21937787523020733,-0.4554681362725451,glycolysis,glycolysis,0.7480360721442886,1.0,mammalian
0.78,0.128,0.5819206412825652,0.128,0.1641025641025641,0.2199612643364658,-0.45392064128256515,glycolysis,glycolysis,0.7460521042084168,1.0,mammalian
0.78,0.128,0.5803731462925852,0.128,0.1641025641025641,0.22054776451609115,-0.4523731462925852,glycolysis,glycolysis,0.7440681362725451,1.0,mammalian
0.78,0.128,0.5788256513026052,0.128,0.1641025641025641,0.22113740072152172,-0.4508256513026052,glycolysis,glycolysis,0.7420841683366733,1.0,mammalian
0.78,0.128,0.5772781563126252,0.128,0.1641025641025641,0.22173019817275322,-0.44927815631262524,glycolysis,glycolysis,0.7401002004008016,1.0,mammalian
0.78,0.128,0.5757306613226453,0.128,0.1641025641025641,0.22232618236093477,-0.4477306613226453,glycolysis,glycolysis,0.7381162324649299,1.0,mammalian
0.78,0.128,0.5741831663326653,0.128,0.1641025641025641,0.22292537905202267,-0.4461831663326653,glycolysis,glycolysis,0.7361322645290581,1.0,mammalian
0.78,0.128,0.5726356713426853,0.128,0.1641025641025641,0.2235278142904938,-0.44463567134268533,glycolysis,glycolysis,0.7341482965931864,1.0,mammalian
0.78,0.128,0.5710881763527055,0.128,0.1641025641025641,0.22413351440311888,-0.4430881763527055,glycolysis,glycolysis,0.7321643286573146,1.0,mammalian
0.78,0.128,0.5695406813627255,0.128,0.1641025641025641,0.224742506002798,-0.4415406813627255,glycolysis,glycolysis,0.7301803607214429,1.0,mammalian
0.78,0.128,0.5679931863727455,0.128,0.1641025641025641,0.22535481599245805,-0.43999318637274554,glycolysis,glycolysis,0.7281963927855711,1.0,mammalian
0.78,0.128,0.5664456913827656,0.128,0.1641025641025641,0.22597047156901454,-0.43844569138276557,glycolysis,glycolysis,0.7262124248496994,1.0,mammalian
0.78,0.128,0.5648981963927856,0.128,0.1641025641025641,0.22658950022739835,-0.4368981963927856,glycolysis,glycolysis,0.7242284569138276,1.0,mammalian
0.78,0.128,0.5633507014028056,0.128,0.1641025641025641,0.22721192976464896,-0.43535070140280563,glycolysis,glycolysis,0.7222444889779559,1.0,mammalian
0.78,0.128,0.5618032064128257,0.128,0.1641025641025641,0.22783778828407525,-0.43380320641282566,glycolysis,glycolysis,0.7202605210420842,1.0,mammalian
0.78,0.128,0.5602557114228457,0.128,0.1641025641025641,0.2284671041994852,-0.4322557114228457,glycolysis,glycolysis,0.7182765531062124,1.0,mammalian
0.78,0.128,0.5587082164328657,0.128,0.1641025641025641,0.22909990623948603,-0.4307082164328657,glycolysis,glycolysis,0.7162925851703407,1.0,mammalian
0.78,0.128,0.5571607214428858,0.128,0.1641025641025641,0.22973622345185582,-0.42916072144288575,glycolysis,glycolysis,0.7143086172344689,1.0,mammalian
0.78,0.128,0.5556132264529058,0.128,0.1641025641025641,0.23037608520798844,-0.4276132264529058,glycolysis,glycolysis,0.7123246492985972,1.0,mammalian
0.78,0.128,0.5540657314629258,0.128,0.1641025641025641,0.23101952120741268,-0.4260657314629258,glycolysis,glycolysis,0.7103406813627254,1.0,mammalian
0.78,0.128,0.5525182364729458,0.128,0.1641025641025641,0.23166656148238746,-0.42451823647294584,glycolysis,glycolysis,0.7083567134268537,1.0,mammalian
0.78,0.128,0.550970741482966,0.128,0.1641025641025641,0.23231723640257457,-0.422970741482966,glycolysis,glycolysis,0.706372745490982,1.0,mammalian
0.78,0.128,0.549423246492986,0.128,0.1641025641025641,0.23297157667979027,-0.421423246492986,glycolysis,glycolysis,0.7043887775551102,1.0,mammalian
0.78,0.128,0.547875751503006,0.128,0.1641025641025641,0.23362961337283733,-0.41987575150300604,glycolysis,glycolysis,0.7024048096192385,1.0,mammalian
0.78,0.128,0.5463282565130261,0.128,0.1641025641025641,0.23429137789241936,-0.4183282565130261,glycolysis,glycolysis,0.7004208416833667,1.0,mammalian
0.78,0.128,0.5447807615230461,0.128,0.1641025641025641,0.23495690200613878,-0.4167807615230461,glycolysis,glycolysis,0.698436873747495,1.0,mammalian
0.78,0.128,0.5432332665330661,0.128,0.1641025641025641,0.23562621784358037,-0.41523326653306614,glycolysis,glycolysis,0.6964529058116232,1.0,mammalian
0.78,0.128,0.5416857715430862,0.128,0.1641025641025641,0.23629935790148177,-0.41368577154308617,glycolysis,glycolysis,0.6944689378757515,1.0,mammalian
0.78,0.128,0.5401382765531062,0.128,0.1641025641025641,0.2369763550489929,-0.4121382765531062,glycolysis,glycolysis,0.6924849699398797,1.0,mammalian
0.78,0.128,0.5385907815631262,0.128,0.1641025641025641,0.23765724253302614,-0.41059078156312623,glycolysis,glycolysis,0.690501002004008,1.0,mammalian
0.78,0.128,0.5370432865731463,0.128,0.1641025641025641,0.2383420539836991,-0.40904328657314626,glycolysis,glycolysis,0.6885170340681362,1.0,mammalian
0.78,0.128,0.5354957915831663,0.128,0.1641025641025641,0.23903082341987125,-0.4074957915831663,glycolysis,glycolysis,0.6865330661322645,1.0,mammalian
0.78,0.128,0.5339482965931863,0.128,0.1641025641025641,0.23972358525477766,-0.4059482965931863,glycolysis,glycolysis,0.6845490981963928,1.0,mammalian
0.78,0.128,0.5324008016032065,0.128,0.1641025641025641,0.24042037430176008,-0.40440080160320646,glycolysis,glycolysis,0.682565130260521,1.0,mammalian
0.78,0.128,0.5308533066132265,0.128,0.1641025641025641,0.24112122578009917,-0.4028533066132265,glycolysis,glycolysis,0.6805811623246494,1.0,mammalian
0.78,0.128,0.5293058116232465,0.128,0.1641025641025641,0.24182617532094822,-0.4013058116232465,glycolysis,glycolysis,0.6785971943887776,1.0,mammalian
0.78,0.128,0.5277583166332667,0.128,0.1641025641025641,0.24253525897337164,-0.39975831663326666,glycolysis,glycolysis,0.6766132264529059,1.0,mammalian
0.78,0.128,0.5262108216432867,0.128,0.1641025641025641,0.24324851321049035,-0.3982108216432867,glycolysis,glycolysis,0.6746292585170341,1.0,mammalian
0.78,0.128,0.5246633266533067,0.128,0.1641025641025641,0.24396597493573505,-0.3966633266533067,glycolysis,glycolysis,0.6726452905811624,1.0,mammalian
0.78,0.128,0.5231158316633268,0.128,0.1641025641025641,0.24468768148921136,-0.39511583166332676,glycolysis,glycolysis,0.6706613226452907,1.0,mammalian
0.78,0.128,0.5215683366733468,0.128,0.1641025641025641,0.2454136706541777,-0.3935683366733468,glycolysis,glycolysis,0.6686773547094189,1.0,mammalian
0.78,0.128,0.5200208416833668,0.128,0.1641025641025641,0.24614398066363916,-0.3920208416833668,glycolysis,glycolysis,0.6666933867735472,1.0,mammalian
0.78,0.128,0.5184733466933868,0.128,0.1641025641025641,0.24687865020705924,-0.39047334669338685,glycolysis,glycolysis,0.6647094188376754,1.0,mammalian
0.78,0.128,0.5169258517034069,0.128,0.1641025641025641,0.24761771843719224,-0.3889258517034069,glycolysis,glycolysis,0.6627254509018037,1.0,mammalian
0.78,0.128,0.5153783567134269,0.128,0.1641025641025641,0.24836122497703886,-0.3873783567134269,glycolysis,glycolysis,0.6607414829659319,1.0,mammalian
0.78,0.128,0.5138308617234469,0.128,0.1641025641025641,0.24910920992692712,-0.38583086172344694,glycolysis,glycolysis,0.6587575150300602,1.0,mammalian
0.78,0.128,0.512283366733467,0.128,0.1641025641025641,0.2498617138717221,-0.38428336673346697,glycolysis,glycolysis,0.6567735470941884,1.0,mammalian
0.78,0.128,0.510735871743487,0.128,0.1641025641025641,0.2506187778881664,-0.382735871743487,glycolysis,glycolysis,0.6547895791583167,1.0,mammalian
0.78,0.128,0.509188376753507,0.128,0.1641025641025641,0.2513804435523545,-0.38118837675350703,glycolysis,glycolysis,0.652805611222445,1.0,mammalian
0.78,0.128,0.5076408817635272,0.128,0.1641025641025641,0.2521467529473441,-0.37964088176352717,glycolysis,glycolysis,0.6508216432865732,1.0,mammalian
0.78,0.128,0.5060933867735472,0.128,0.1641025641025641,0.2529177486709067,-0.3780933867735472,glycolysis,glycolysis,0.6488376753507015,1.0,mammalian
0.78,0.128,0.5045458917835672,0.128,0.1641025641025641,0.2536934738434211,-0.37654589178356723,glycolysis,glycolysis,0.6468537074148297,1.0,mammalian
0.78,0.128,0.5029983967935873,0.128,0.1641025641025641,0.2544739721159125,-0.37499839679358726,glycolysis,glycolysis,0.644869739478958,1.0,mammalian
0.78,0.128,0.5014509018036073,0.128,0.1641025641025641,0.25525928767824024,-0.3734509018036073,glycolysis,glycolysis,0.6428857715430862,1.0,mammalian
0.78,0.128,0.4999034068136273,0.128,0.1641025641025641,0.2560494652674384,-0.3719034068136273,glycolysis,glycolysis,0.6409018036072145,1.0,mammalian
0.78,0.128,0.49835591182364736,0.128,0.1641025641025641,0.25684455017621066,-0.37035591182364735,glycolysis,glycolysis,0.6389178356713427,1.0,mammalian
0.78,0.128,0.4968084168336674,0.128,0.1641025641025641,0.25764458826158476,-0.3688084168336674,glycolysis,glycolysis,0.636933867735471,1.0,mammalian
0.78,0.128,0.4952609218436874,0.128,0.1641025641025641,0.25844962595372895,-0.3672609218436874,glycolysis,glycolysis,0.6349498997995993,1.0,mammalian
0.78,0.128,0.4937134268537075,0.128,0.1641025641025641,0.2592597102649342,-0.3657134268537075,glycolysis,glycolysis,0.6329659318637275,1.0,mammalian
0.78,0.128,0.49216593186372753,0.128,0.1641025641025641,0.26007488879876606,-0.36416593186372753,glycolysis,glycolysis,0.6309819639278558,1.0,mammalian
0.78,0.128,0.49061843687374757,0.128,0.1641025641025641,0.2608952097593892,-0.36261843687374756,glycolysis,glycolysis,0.628997995991984,1.0,mammalian
0.78,0.128,0.4890709418837676,0.128,0.1641025641025641,0.26172072196106966,-0.3610709418837676,glycolysis,glycolysis,0.6270140280561123,1.0,mammalian
0.78,0.128,0.4875234468937876,0.128,0.1641025641025641,0.26255147483785785,-0.3595234468937876,glycolysis,glycolysis,0.6250300601202405,1.0,mammalian
0.78,0.128,0.48597595190380766,0.128,0.1641025641025641,0.26338751845345604,-0.35797595190380765,glycolysis,glycolysis,0.6230460921843688,1.0,mammalian
0.78,0.128,0.4844284569138277,0.128,0.1641025641025641,0.2642289035112758,-0.3564284569138277,glycolysis,glycolysis,0.621062124248497,1.0,mammalian
0.78,0.128,0.4828809619238478,0.128,0.1641025641025641,0.2650756813646882,-0.35488096192384777,glycolysis,glycolysis,0.6190781563126253,1.0,mammalian
0.78,0.128,0.4813334669338678,0.128,0.1641025641025641,0.2659279040274721,-0.3533334669338678,glycolysis,glycolysis,0.6170941883767536,1.0,mammalian
0.78,0.128,0.47978597194388783,0.128,0.1641025641025641,0.26678562418446433,-0.35178597194388783,glycolysis,glycolysis,0.6151102204408818,1.0,mammalian
0.78,0.128,0.47823847695390787,0.128,0.1641025641025641,0.267648895202417,-0.35023847695390786,glycolysis,glycolysis,0.6131262525050101,1.0,mammalian
0.78,0.128,0.4766909819639279,0.128,0.1641025641025641,0.268517771141066,-0.3486909819639279,glycolysis,glycolysis,0.6111422845691383,1.0,mammalian
0.78,0.128,0.4751434869739479,0.128,0.1641025641025641,0.26939230676441583,-0.3471434869739479,glycolysis,glycolysis,0.6091583166332666,1.0,mammalian
0.78,0.128,0.473595991983968,0.128,0.1641025641025641,0.27027255755224594,-0.345595991983968,glycolysis,glycolysis,0.6071743486973948,1.0,mammalian
0.78,0.128,0.47204849699398804,0.128,0.1641025641025641,0.27115857971184304,-0.34404849699398804,glycolysis,glycolysis,0.6051903807615231,1.0,mammalian
0.78,0.128,0.4705010020040081,0.128,0.1641025641025641,0.27205043018996505,-0.34250100200400807,glycolysis,glycolysis,0.6032064128256514,1.0,mammalian
0.78,0.128,0.4689535070140281,0.128,0.1641025641025641,0.2729481666850421,-0.3409535070140281,glycolysis,glycolysis,0.6012224448897796,1.0,mammalian
0.78,0.128,0.46740601202404813,0.128,0.1641025641025641,0.2738518476596197,-0.33940601202404813,glycolysis,glycolysis,0.5992384769539079,1.0,mammalian
0.78,0.128,0.46585851703406816,0.128,0.1641025641025641,0.27476153235304995,-0.33785851703406816,glycolysis,glycolysis,0.5972545090180361,1.0,mammalian
0.78,0.128,0.46431102204408825,0.128,0.1641025641025641,0.2756772807944367,-0.33631102204408825,glycolysis,glycolysis,0.5952705410821644,1.0,mammalian
0.78,0.128,0.4627635270541083,0.128,0.1641025641025641,0.27659915381584016,-0.3347635270541083,glycolysis,glycolysis,0.5932865731462926,1.0,mammalian
0.78,0.128,0.4612160320641283,0.128,0.1641025641025641,0.27752721306574757,-0.3332160320641283,glycolysis,glycolysis,0.5913026052104209,1.0,mammalian
0.78,0.128,0.45966853707414834,0.128,0.1641025641025641,0.2784615210228159,-0.33166853707414834,glycolysis,glycolysis,0.5893186372745491,1.0,mammalian
0.78,0.128,0.4581210420841684,0.128,0.1641025641025641,0.27940214100989313,-0.33012104208416837,glycolysis,glycolysis,0.5873346693386774,1.0,mammalian
0.78,0.128,0.4565735470941884,0.128,0.1641025641025641,0.28034913720832444,-0.3285735470941884,glycolysis,glycolysis,0.5853507014028057,1.0,mammalian
0.78,0.128,0.4550260521042085,0.128,0.1641025641025641,0.2813025746725506,-0.3270260521042085,glycolysis,glycolysis,0.5833667334669339,1.0,mammalian
0.78,0.128,0.4534785571142285,0.128,0.1641025641025641,0.2822625193450053,-0.3254785571142285,glycolysis,glycolysis,0.5813827655310622,1.0,mammalian
0.78,0.128,0.45193106212424855,0.128,0.1641025641025641,0.28322903807131805,-0.32393106212424855,glycolysis,glycolysis,0.5793987975951904,1.0,mammalian
0.78,0.128,0.4503835671342686,0.128,0.1641025641025641,0.28420219861583135,-0.3223835671342686,glycolysis,glycolysis,0.5774148296593187,1.0,mammalian
0.78,0.128,0.4488360721442886,0.128,0.1641025641025641,0.28518206967743776,-0.3208360721442886,glycolysis,glycolysis,0.5754308617234469,1.0,mammalian
0.78,0.128,0.44728857715430864,0.128,0.1641025641025641,0.2861687209057469,-0.31928857715430864,glycolysis,glycolysis,0.5734468937875752,1.0,mammalian
0.78,0.128,0.4457410821643287,0.128,0.1641025641025641,0.2871622229175883,-0.31774108216432867,glycolysis,glycolysis,0.5714629258517034,1.0,mammalian
0.78,0.128,0.44419358717434876,0.128,0.1641025641025641,0.2881626473138596,-0.31619358717434876,glycolysis,glycolysis,0.5694789579158317,1.0,mammalian
0.78,0.128,0.4426460921843688,0.128,0.1641025641025641,0.2891700666967282,-0.3146460921843688,glycolysis,glycolysis,0.56749498997996,1.0,mammalian
0.78,0.128,0.4410985971943888,0.128,0.1641025641025641,0.29018455468719473,-0.3130985971943888,glycolysis,glycolysis,0.5655110220440882,1.0,mammalian
0.78,0.128,0.43955110220440885,0.128,0.1641025641025641,0.29120618594302805,-0.31155110220440885,glycolysis,glycolysis,0.5635270541082165,1.0,mammalian
0.78,0.128,0.4380036072144289,0.128,0.1641025641025641,0.29223503617707963,-0.3100036072144289,glycolysis,glycolysis,0.5615430861723447,1.0,mammalian
0.78,0.128,0.4364561122244489,0.128,0.1641025641025641,0.2932711821759884,-0.3084561122244489,glycolysis,glycolysis,0.559559118236473,1.0,mammalian
0.78,0.128,0.434908617234469,0.128,0.1641025641025641,0.2943147018192843,-0.306908617234469,glycolysis,glycolysis,0.5575751503006012,1.0,mammalian
0.78,0.128,0.433361122244489,0.128,0.1641025641025641,0.2953656740989016,-0.305361122244489,glycolysis,glycolysis,0.5555911823647295,1.0,mammalian
0.78,0.128,0.43181362725450906,0.128,0.1641025641025641,0.29642417913911123,-0.30381362725450906,glycolysis,glycolysis,0.5536072144288577,1.0,mammalian
0.78,0.128,0.4302661322645291,0.128,0.1641025641025641,0.297490298216884,-0.3022661322645291,glycolysis,glycolysis,0.551623246492986,1.0,mammalian
0.78,0.128,0.4287186372745491,0.128,0.1641025641025641,0.298564113782694,-0.3007186372745491,glycolysis,glycolysis,0.5496392785571143,1.0,mammalian
0.78,0.128,0.42717114228456915,0.128,0.1641025641025641,0.29964570948177505,-0.29917114228456915,glycolysis,glycolysis,0.5476553106212425,1.0,mammalian
0.78,0.128,0.42562364729458924,0.128,0.1641025641025641,0.30073517017584,-0.29762364729458923,glycolysis,glycolysis,0.5456713426853708,1.0,mammalian
0.78,0.128,0.42407615230460927,0.128,0.1641025641025641,0.30183258196527635,-0.29607615230460926,glycolysis,glycolysis,0.543687374749499,1.0,mammalian
0.78,0.128,0.4225286573146293,0.128,0.1641025641025641,0.30293803221182897,-0.2945286573146293,glycolysis,glycolysis,0.5417034068136273,1.0,mammalian
0.78,0.128,0.4209811623246493,0.128,0.1641025641025641,0.30405160956178334,-0.2929811623246493,glycolysis,glycolysis,0.5397194388777555,1.0,mammalian
0.78,0.128,0.41943366733466936,0.128,0.1641025641025641,0.3051734039696623,-0.29143366733466936,glycolysis,glycolysis,0.5377354709418838,1.0,mammalian
0.78,0.128,0.4178861723446894,0.128,0.1641025641025641,0.3063035067224489,-0.2898861723446894,glycolysis,glycolysis,0.535751503006012,1.0,mammalian
0.78,0.128,0.4163386773547094,0.128,0.1641025641025641,0.3074420104643495,-0.2883386773547094,glycolysis,glycolysis,0.5337675350701403,1.0,mammalian
0.78,0.128,0.4147911823647295,0.128,0.1641025641025641,0.3085890092221114,-0.2867911823647295,glycolysis,glycolysis,0.5317835671342686,1.0,mammalian
0.78,0.128,0.41324368737474954,0.128,0.1641025641025641,0.30974459843090923,-0.28524368737474953,glycolysis,glycolysis,0.5297995991983968,1.0,mammalian
0.78,0.128,0.41169619238476957,0.128,0.1641025641025641,0.3109088749608151,-0.28369619238476956,glycolysis,glycolysis,0.5278156312625251,1.0,mammalian
0.78,0.128,0.4101486973947896,0.128,0.1641025641025641,0.31208193714386784,-0.2821486973947896,glycolysis,glycolysis,0.5258316633266533,1.0,mammalian
0.78,0.128,0.4086012024048096,0.128,0.1641025641025641,0.3132638848017578,-0.2806012024048096,glycolysis,glycolysis,0.5238476953907816,1.0,mammalian
0.78,0.128,0.40705370741482966,0.128,0.1641025641025641,0.31445481927414265,-0.27905370741482965,glycolysis,glycolysis,0.5218637274549098,1.0,mammalian
0.78,0.128,0.40550621242484974,0.128,0.1641025641025641,0.3156548434476119,-0.27750621242484974,glycolysis,glycolysis,0.5198797595190381,1.0,mammalian
0.78,0.128,0.4039587174348698,0.128,0.1641025641025641,0.31686406178531706,-0.27595871743486977,glycolysis,glycolysis,0.5178957915831663,1.0,mammalian
0.78,0.128,0.4024112224448898,0.128,0.1641025641025641,0.31808258035728515,-0.2744112224448898,glycolysis,glycolysis,0.5159118236472946,1.0,mammalian
0.78,0.128,0.40086372745490984,0.128,0.1641025641025641,0.3193105068714349,-0.27286372745490983,glycolysis,glycolysis,0.5139278557114229,1.0,mammalian
