model,g_avail,J_ATP,J_ATP_glyc,J_ATP_resp,frac_glyc,phi_G,phi_R,phenotype,eps_ratio,organism
Model A (Shen LP),0.044022488294314384,0.09618306312925641,0.08750243748592025,0.008680625643336165,0.9097489166915944,0.11218261216143621,0.06781738783856378,mixed,0.1641025641025641,mammalian
Model A (Shen LP),0.04460944147157191,0.09717449699343236,0.0886885086731246,0.00848598832030776,0.9126726807664227,0.11370321624759563,0.06629678375240437,mixed,0.1641025641025641,mammalian
Model A (Shen LP),0.045196394648829435,0.09816593085760827,0.08987457986032892,0.008291350997279357,0.91553738731102,0.11522382033375501,0.06477617966624498,mixed,0.1641025641025641,mammalian
Model A (Shen LP),0.045783347826086965,0.0991573647217842,0.09106065104753325,0.008096713674250956,0.9183448078015313,0.11674442441991442,0.06325557558008559,mixed,0.1641025641025641,mammalian
Model A (Shen LP),0.04637030100334449,0.10014879858596012,0.09224672223473757,0.007902076351222554,0.9210966435664226,0.1182650285060738,0.0617349714939262,mixed,0.1641025641025641,mammalian
Model A (Shen LP),0.04695725418060201,0.10114023245013604,0.09343279342194188,0.0077074390281941536,0.9237945292246184,0.11978563259223318,0.060214367407766825,mixed,0.1641025641025641,mammalian
Model A (Shen LP),0.04754420735785954,0.10213166631431196,0.09461886460914622,0.007512801705165749,0.9264400359233838,0.12130623667839258,0.05869376332160741,mixed,0.1641025641025641,mammalian
Model A (Shen LP),0.04813116053511706,0.10312310017848789,0.09580493579635053,0.007318164382137349,0.9290346743894345,0.12282684076455197,0.05717315923544804,mixed,0.1641025641025641,mammalian
Model A (Shen LP),0.04871811371237459,0.10411453404266381,0.09699100698355487,0.0071235270591089445,0.9315798978057196,0.12434744485071136,0.05565255514928863,mixed,0.1641025641025641,mammalian
Model A (Shen LP),0.04930506688963211,0.10510596790683974,0.09817707817075919,0.006928889736080546,0.9340771045253877,0.12586804893687076,0.05413195106312926,mixed,0.16410256410256413,mammalian
Model A (Shen LP),0.04989202006688964,0.10609740177101566,0.09936314935796352,0.00673425241305214,0.9365276406335914,0.12738865302303015,0.05261134697696984,mixed,0.1641025641025641,mammalian
Model A (Shen LP),0.050478973244147164,0.10708883563519159,0.10054922054516785,0.006539615090023737,0.9389328023669847,0.12890925710918955,0.05109074289081045,mixed,0.1641025641025641,mammalian
Model A (Shen LP),0.051065926421404687,0.10808026949936751,0.10173529173237217,0.006344977766995339,0.9412938384000562,0.13042986119534894,0.04957013880465108,mixed,0.16410256410256413,mammalian
Model A (Shen LP),0.051652879598662216,0.10907170336354344,0.1029213629195765,0.0061503404439669325,0.9436119520067691,0.13195046528150833,0.04804953471849166,mixed,0.1641025641025641,mammalian
Model A (Shen LP),0.05223983277591974,0.11006313722771935,0.10410743410678082,0.005955703120938533,0.945888303105369,0.1334710693676677,0.04652893063233229,mixed,0.16410256410256407,mammalian
Model A (Shen LP),0.05282678595317727,0.11105457109189529,0.10529350529398515,0.005761065797910131,0.9481240101936643,0.13499167345382712,0.0450083265461729,mixed,0.1641025641025641,mammalian
Model A (Shen LP),0.05341373913043479,0.1120460049560712,0.10647957648118947,0.0055664284748817286,0.9503201521815605,0.1365122775399865,0.043487722460013506,mixed,0.1641025641025641,mammalian
Model A (Shen LP),0.05400069230769231,0.11303743882024711,0.10766564766839379,0.005371791151853327,0.952477770127156,0.13803288162614588,0.04196711837385411,mixed,0.1641025641025641,mammalian
Model A (Shen LP),0.05458764548494984,0.11402887268442305,0.10885171885559812,0.005177153828824924,0.9545978688822716,0.13955348571230528,0.04044651428769472,mixed,0.1641025641025641,mammalian
Model A (Shen LP),0.055174598662207364,0.11502030654859896,0.11003779004280244,0.004982516505796525,0.9566814186528769,0.14107408979846467,0.038925910201535345,mixed,0.1641025641025641,mammalian
Model A (Shen LP),0.05576155183946489,0.11601174041277489,0.11122386123000677,0.004787879182768119,0.9587293564795026,0.14259469388462406,0.03740530611537593,mixed,0.1641025641025641,mammalian
Model A (Shen LP),0.056348505016722415,0.11700317427695082,0.1124099324172111,0.0045932418597397166,0.9607425876423886,0.14411529797078346,0.035884702029216536,mixed,0.1641025641025641,mammalian
Model A (Shen LP),0.05693545819397994,0.11799460814112674,0.11359600360441542,0.004398604536711318,0.9627219869957923,0.14563590205694285,0.03436409794305717,mixed,0.1641025641025641,mammalian
Model A (Shen LP),0.05752241137123747,0.11898604200530266,0.11478207479161975,0.004203967213682912,0.9646684002355876,0.14715650614310224,0.03284349385689775,mixed,0.1641025641025641,mammalian
Model A (Shen LP),0.05810936454849499,0.11997747586947859,0.11596814597882407,0.004009329890654513,0.9665826451040177,0.14867711022926164,0.03132288977073838,mixed,0.16410256410256413,mammalian
Model A (Shen LP),0.05869631772575252,0.12096890973365451,0.1171542171660284,0.0038146925676261103,0.9684655125352029,0.15019771431542103,0.029802285684578985,mixed,0.1641025641025641,mammalian
Model A (Shen LP),0.05928327090301004,0.12196034359783044,0.11834028835323272,0.003620055244597708,0.9703177677447761,0.1517183184015804,0.028281681598419595,mixed,0.1641025641025641,mammalian
Model A (Shen LP),0.05987022408026756,0.12295177746200635,0.11952635954043704,0.0034254179215693057,0.9721401512668021,0.1532389224877398,0.0267610775122602,mixed,0.1641025641025641,mammalian
Model A (Shen LP),0.06045717725752509,0.12394321132618227,0.12071243072764137,0.0032307805985409034,0.9739333799409277,0.1547595265738992,0.025240473426100807,mixed,0.1641025641025641,mammalian
Model A (Shen LP),0.061044130434782615,0.1249346451903582,0.12189850191484569,0.0030361432755125046,0.9756981478525316,0.15628013066005858,0.02371986933994144,mixed,0.1641025641025641,mammalian
Model A (Shen LP),0.061631083612040144,0.12592607905453412,0.12308457310205002,0.0028415059524840983,0.9774351272284628,0.15780073474621797,0.02219926525378202,mixed,0.1641025641025641,mammalian
Model A (Shen LP),0.062218036789297666,0.12691751291871006,0.12427064428925436,0.002646868629455696,0.9791449692907943,0.15932133883237737,0.020678661167622625,mixed,0.1641025641025641,mammalian
Model A (Shen LP),0.06280498996655519,0.12790894678288597,0.12545671547645867,0.002452231306427297,0.980828305070874,0.16084194291853676,0.01915805708146326,mixed,0.1641025641025641,mammalian
Model A (Shen LP),0.06339194314381272,0.12890038064706189,0.126642786663663,0.002257593983398895,0.9824857461858058,0.16236254700469613,0.017637452995303865,mixed,0.1641025641025641,mammalian
Model A (Shen LP),0.06397889632107025,0.12989181451123782,0.12782885785086734,0.0020629566603704887,0.9841178855793719,0.16388315109085555,0.016116848909144443,mixed,0.1641025641025641,mammalian
Model A (Shen LP),0.06456584949832776,0.13088324837541374,0.12901492903807163,0.0018683193373420935,0.98572529822928,0.16540375517701492,0.014596244822985105,mixed,0.16410256410256413,mammalian
Model A (Shen LP),0.06515280267558529,0.13187468223958967,0.13020100022527598,0.0016736820143136875,0.9873085418225087,0.1669243592631743,0.013075640736825683,mixed,0.16410256410256407,mammalian
Model A (Shen LP),0.06573975585284282,0.1328661161037656,0.13138707141248032,0.0014790446912852815,0.9888681574004151,0.16844496334933373,0.011555036650666262,mixed,0.1641025641025641,mammalian
Model A (Shen LP),0.06632670903010034,0.1338575499679415,0.1325731425996846,0.0012844073682568861,0.9904046699751752,0.1699655674354931,0.010034432564506923,glycolysis,0.1641025641025641,mammalian
Model A (Shen LP),0.06691366220735787,0.13484898383211744,0.13375921378688896,0.0010897700452284801,0.9919185891190311,0.1714861715216525,0.008513828478347502,glycolysis,0.16410256410256407,mammalian
Model A (Shen LP),0.0675006153846154,0.13584041769629335,0.13494528497409328,0.0008951327222000778,0.9934104095277344,0.17300677560781189,0.006993224392188108,glycolysis,0.1641025641025641,mammalian
Model A (Shen LP),0.06808756856187292,0.1368318515604693,0.13613135616129762,0.0007004953991716718,0.9948806115594943,0.1745273796939713,0.005472620306028686,glycolysis,0.1641025641025641,mammalian
Model A (Shen LP),0.06867452173913044,0.1378232854246452,0.1373174273485019,0.0005058580761432765,0.9963296617506636,0.17604798378013065,0.003952016219869348,glycolysis,0.1641025641025641,mammalian
Model A (Shen LP),0.06926147491638797,0.13881471928882114,0.13850349853570626,0.0003112207531148705,0.9977580133093282,0.17756858786629007,0.002431412133709926,glycolysis,0.1641025641025641,mammalian
Model A (Shen LP),0.0698484280936455,0.13980615315299705,0.13968956972291058,0.00011658343008647165,0.9991661065878918,0.17908919195244946,0.0009108080475505598,glycolysis,0.1641025641025641,mammalian
Model A (Shen LP),0.07043538127090301,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.07102233444816054,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.07160928762541807,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.07219624080267559,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.07278319397993312,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.07337014715719065,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.07395710033444818,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.07454405351170569,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.07513100668896322,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.07571795986622075,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.07630491304347826,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.0768918662207358,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.07747881939799332,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.07806577257525085,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.07865272575250837,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.0792396789297659,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.07982663210702343,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.08041358528428094,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.08100053846153847,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.081587491638796,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.08217444481605352,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.08276139799331104,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.08334835117056857,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.0839353043478261,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.08452225752508362,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.08510921070234115,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.08569616387959868,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.08628311705685619,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.08687007023411372,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.08745702341137125,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.08804397658862877,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.0886309297658863,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.08921788294314383,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.08980483612040135,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.09039178929765887,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.0909787424749164,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.09156569565217393,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.09215264882943144,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.09273960200668897,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.0933265551839465,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.09391350836120402,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.09450046153846155,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.09508741471571908,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.0956743678929766,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.09626132107023412,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.09684827424749165,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.09743522742474918,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.0980221806020067,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.09860913377926422,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.09919608695652175,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.09978304013377928,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.1003699933110368,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.10095694648829433,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.10154389966555186,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.10213085284280937,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.1027178060200669,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.10330475919732443,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.10389171237458195,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.10447866555183948,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.105065618729097,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.10565257190635453,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.10623952508361205,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.10682647826086958,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.10741343143812711,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.10800038461538462,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.10858733779264215,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.10917429096989968,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.1097612441471572,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.11034819732441473,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.11093515050167226,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.11152210367892978,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.1121090568561873,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.11269601003344483,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.11328296321070236,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.11386991638795987,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.1144568695652174,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.11504382274247493,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.11563077591973246,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.11621772909698998,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.1168046822742475,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.11739163545150504,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.11797858862876255,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.11856554180602008,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.11915249498327761,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.11973944816053513,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.12032640133779265,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.12091335451505018,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.12150030769230771,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.12208726086956523,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.12267421404682276,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.12326116722408029,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.1238481204013378,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.12443507357859533,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.12502202675585286,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.12560897993311038,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.12619593311036792,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.12678288628762543,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.12736983946488295,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.1279567926421405,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.128543745819398,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.12913069899665552,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.12971765217391307,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.13030460535117058,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.1308915585284281,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.13147851170568564,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.13206546488294316,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.13265241806020067,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.13323937123745822,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.13382632441471573,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.13441327759197327,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.1350002307692308,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.1355871839464883,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.13617413712374585,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.13676109030100336,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.13734804347826088,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.13793499665551842,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.13852194983277594,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.13910890301003345,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.139695856187291,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.1402828093645485,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.14086976254180603,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.14145671571906357,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.14204366889632108,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.1426306220735786,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.14321757525083614,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.14380452842809366,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.14439148160535117,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.14497843478260872,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.14556538795986623,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.14615234113712378,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.1467392943143813,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.1473262474916388,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.14791320066889635,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.14850015384615387,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.14908710702341138,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.14967406020066892,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.15026101337792644,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.15084796655518395,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.1514349197324415,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.152021872909699,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.15260882608695653,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.15319577926421407,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.1537827324414716,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.1543696856187291,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.15495663879598665,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.15554359197324416,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.1561305451505017,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.15671749832775922,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.15730445150501673,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.15789140468227428,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.1584783578595318,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.1590653110367893,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.15965226421404685,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.16023921739130437,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.16082617056856188,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.16141312374581943,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.16200007692307694,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.16258703010033446,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.163173983277592,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
Model A (Shen LP),0.16376093645484951,0.1404,0.1404,0.0,1.0,0.18,-0.0,glycolysis,0.0,mammalian
